UserID,PasswordHash,Timestamp,Success,DeviceType,OperatingSystem,Browser,Location,AuthMethod,OTP,BiometricPattern,Hour,DayOfWeek,Anomaly
scott83,$2b$12$KeCG3551YjTV8s1Xm0XpwedhOkuVrxoi88Cvqcd3vNAfWbf.hQCg6,2024-01-19 00:26:19,1,0,3,1,Stevenmouth,0,,)44Wnv,0,4,0
scott83,$2b$12$KeCG3551YjTV8s1Xm0XpwedhOkuVrxoi88Cvqcd3vNAfWbf.hQCg6,2024-04-11 12:44:35,1,0,4,2,New Toddstad,1,644497.0,,12,3,0
scott83,$2b$12$KeCG3551YjTV8s1Xm0XpwedhOkuVrxoi88Cvqcd3vNAfWbf.hQCg6,2024-05-19 11:29:23,1,2,0,3,South Devin,0,,o(r7Bx,11,6,0
scott83,$2b$12$KeCG3551YjTV8s1Xm0XpwedhOkuVrxoi88Cvqcd3vNAfWbf.hQCg6,2024-01-23 02:26:49,1,1,3,1,Lynchbury,1,644497.0,,2,1,0
scott83,$2b$12$KeCG3551YjTV8s1Xm0XpwedhOkuVrxoi88Cvqcd3vNAfWbf.hQCg6,2024-07-20 11:13:50,1,1,1,1,Joseborough,2,,,11,5,0
scott83,$2b$12$KeCG3551YjTV8s1Xm0XpwedhOkuVrxoi88Cvqcd3vNAfWbf.hQCg6,2024-08-31 17:06:05,1,2,1,3,Jacquelineshire,2,,,17,5,0
scott83,$2b$12$KeCG3551YjTV8s1Xm0XpwedhOkuVrxoi88Cvqcd3vNAfWbf.hQCg6,2024-09-07 13:48:33,0,1,3,1,North Carrie,0,,M!K1Pv,13,5,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-09-12 12:15:09,1,1,0,3,Dianachester,2,,,12,3,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-07-18 22:22:40,1,1,1,0,Bakerchester,1,644497.0,,22,3,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-07-30 00:22:36,1,0,2,3,Lake Jade,1,644497.0,,0,1,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-01-08 01:23:07,1,0,2,3,Sheafurt,2,,,1,0,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-05-19 09:51:12,1,2,2,1,East Tommychester,1,644497.0,,9,6,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-02-15 22:45:07,1,2,0,3,East Jeffrey,2,,,22,3,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-05-30 11:06:02,1,0,3,3,North Aliciaburgh,1,644497.0,,11,3,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-04-02 02:50:47,1,1,4,0,Lauraport,1,644497.0,,2,1,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-05-21 14:44:13,0,2,3,2,Nicholemouth,0,,f^8PyR,14,1,0
nicoleryan,$2b$12$cSgA8hPMcaG/4TbM2kIaLOmDiSVEComodSqkiLPdj6Q66BFX0JcuC,2024-06-04 21:02:27,1,1,3,1,West Stephanietown,1,644497.0,,21,1,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-08-05 07:20:41,1,2,4,2,Lauraside,2,,,7,0,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-07-14 09:17:36,0,1,0,2,Port Samuel,1,644497.0,,9,6,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-08-02 00:01:07,1,1,3,1,New Jeremiah,1,644497.0,,0,4,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-04-01 02:25:18,1,2,1,1,Martinview,2,,,2,0,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-07-07 23:56:55,1,0,4,3,Carneytown,2,,,23,6,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-09-07 16:02:45,1,0,3,3,West Cynthia,1,644497.0,,16,5,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-01-09 15:55:00,0,2,0,2,Tonyaside,1,644497.0,,15,1,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-01-19 09:27:02,0,0,2,3,Terryview,2,,,9,4,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-01-07 15:53:39,0,2,2,0,Brianmouth,1,644497.0,,15,6,0
andersondonna,$2b$12$O2Vc.vl/.NM9rBcEB/ISIOaOvyArzZEQj.hugHuiMWpe7EqOm.9t2,2024-04-30 22:07:02,1,1,4,0,Daughertyfort,1,644497.0,,22,1,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-03-31 05:48:47,1,1,1,2,New Gloria,1,644497.0,,5,6,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-01-16 10:16:23,0,1,4,1,Bernardberg,0,,#5ZloI,10,1,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-02-26 18:16:09,1,1,1,2,West Jose,1,644497.0,,18,0,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-09-06 05:12:23,1,0,0,3,South James,2,,,5,4,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-03-05 18:59:33,1,1,1,0,East Sonyaview,1,644497.0,,18,1,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-02-15 06:49:09,1,1,0,2,Brownborough,2,,,6,3,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-01-29 06:35:45,0,2,0,3,New Elizabethburgh,2,,,6,0,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-07-14 01:34:26,1,1,1,0,West Scottbury,2,,,1,6,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-05-08 11:05:44,1,0,4,3,East Coreychester,0,,3&7QzT,11,2,0
ravenglenn,$2b$12$OrqXBEnL1kKiaP8EjhbDeeKUT9MKG754ZPdQbcQ7B.ac7ywM2778K,2024-05-22 07:02:30,0,0,2,1,South Johnmouth,2,,,7,2,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-05-24 13:46:18,1,1,2,1,New Meganfurt,1,644497.0,,13,4,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-03-16 00:23:36,0,1,4,2,Shahstad,0,,!RI5Lv,0,5,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-06-08 20:32:54,1,2,4,0,Coreystad,1,644497.0,,20,5,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-04-08 13:36:13,1,2,2,3,West Amanda,1,644497.0,,13,0,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-06-11 02:27:08,0,0,1,3,North Tyler,2,,,2,1,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-08-08 12:39:03,1,2,1,1,Brownchester,1,644497.0,,12,3,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-05-23 06:29:09,1,0,3,2,West Gary,2,,,6,3,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-05-17 23:29:38,1,2,0,3,East Davidborough,2,,,23,4,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-05-26 16:21:48,0,2,0,1,Port Jerry,0,,*1Kwm*,16,6,0
amyhess,$2b$12$xhiNNyWj2pbikD.cXTjapur05h1Kt8ow9aX3on76BFJ7De6Nhc7xi,2024-07-19 08:30:16,1,1,0,3,West Melissa,2,,,8,4,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-04-30 21:22:06,1,0,3,1,Port Francisco,0,,($5Fxi,21,1,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-07-13 11:22:39,1,0,4,3,North Keith,2,,,11,5,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-02-28 01:18:47,1,0,2,2,Port Alejandrotown,2,,,1,2,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-07-31 07:08:59,1,0,1,3,Travismouth,2,,,7,2,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-07-19 10:10:35,1,1,3,2,Deleonton,2,,,10,4,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-04-18 21:41:07,1,0,1,3,Hahnview,1,644497.0,,21,3,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-05-08 21:33:30,1,0,2,2,South Randallborough,2,,,21,2,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-05-04 18:30:41,1,2,4,3,Lake Dawn,0,,j^R7Oc,18,5,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-04-11 08:45:17,1,2,3,1,Rojasbury,2,,,8,3,0
scotthernandez,$2b$12$J7SAtsl6QLef.j.20f88oeVTb0ivsxij9XvN21z3R0tYs1imAF1vu,2024-02-24 06:55:04,1,0,2,3,Joshuamouth,2,,,6,5,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-01-08 02:08:06,1,2,3,3,Ingrammouth,2,,,2,0,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-05-26 02:54:22,1,2,4,2,Danaton,2,,,2,6,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-08-14 03:23:54,0,0,1,1,East Michelle,2,,,3,2,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-07-24 21:36:03,1,1,2,1,Lake Christopherbury,2,,,21,2,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-08-25 09:42:08,1,0,4,0,Port Jonport,1,644497.0,,9,6,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-08-01 18:52:55,1,0,0,0,New Tracyport,0,,$7GaNg,18,3,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-06-25 17:23:00,1,0,2,2,Leroyhaven,2,,,17,1,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-07-27 07:08:19,0,1,4,0,Thomasville,2,,,7,5,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-07-02 07:30:51,1,1,1,3,Jonesville,1,644497.0,,7,1,0
lphillips,$2b$12$2oPOOy9oIIT4lduUlQvjQu2m5GFxT9cDeKchDuEYHt1s2NhuKPVDy,2024-04-03 11:50:51,0,1,1,0,Wolfeshire,2,,,11,2,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-05-26 02:50:52,1,1,3,1,New Jennifer,2,,,2,6,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-07-22 19:03:36,0,1,0,3,Meyerstad,1,644497.0,,19,0,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-06-01 17:15:49,1,2,3,0,Emilyborough,2,,,17,5,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-02-10 16:47:47,1,2,3,1,New Nicoleshire,2,,,16,5,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-08-23 00:10:17,1,2,3,1,Younghaven,2,,,0,4,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-09-23 02:54:04,1,0,4,1,New Beth,2,,,2,0,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-08-03 03:41:08,0,2,3,0,Port Erika,2,,,3,5,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-01-01 04:08:13,1,0,0,3,New Chad,0,,@4P^rd,4,0,1
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-08-10 09:08:28,0,0,0,1,New Ronaldshire,2,,,9,5,0
angela50,$2b$12$LYqsCGXJIDtIWH4mOkF9DunmuIZoh1tkOqjVfNvOpxSFXtlhnLBqq,2024-08-14 07:56:57,0,0,4,2,Justinburgh,1,644497.0,,7,2,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-07-20 23:57:38,1,2,1,3,Ruizmouth,1,644497.0,,23,5,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-07-15 10:24:21,1,2,4,1,South Tracey,2,,,10,0,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-08-23 15:50:45,1,2,1,3,Jenniferfort,2,,,15,4,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-05-22 13:45:55,1,0,0,1,Juliebury,2,,,13,2,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-02-02 23:56:49,0,0,1,0,New Johnfort,1,644497.0,,23,4,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-02-08 19:24:49,1,1,0,0,West Charles,1,644497.0,,19,3,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-03-27 03:59:51,1,1,3,0,Lake Cynthia,1,644497.0,,3,2,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-02-22 12:55:52,1,0,3,2,Bradfort,1,644497.0,,12,3,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-03-26 06:48:59,1,2,4,1,Bowmanstad,2,,,6,1,0
william06,$2b$12$FVdDNHM.zvjEXnHey1YOQeO.IpIGgZIxub333b.A0kB.yUXiqm47O,2024-05-27 18:10:55,0,2,3,0,New Sarahbury,1,644497.0,,18,0,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-08-31 04:06:26,0,0,4,0,New Shawnberg,2,,,4,5,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-04-17 20:34:37,1,2,0,2,Barryfort,2,,,20,2,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-03-31 14:56:11,0,2,4,2,New Melissa,2,,,14,6,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-09-15 23:19:01,1,2,4,2,East Kristaton,2,,,23,6,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-07-09 08:29:04,1,0,2,0,Amberfort,2,,,8,1,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-08-13 00:48:44,0,2,0,2,East Sarahland,1,644497.0,,0,1,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-03-10 06:30:50,1,2,0,0,East Kathleen,1,644497.0,,6,6,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-06-09 09:48:41,1,0,4,1,Ibarraborough,0,,$LJ2Bh,9,6,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-07-19 10:28:01,0,0,4,0,Diazborough,2,,,10,4,0
amywilson,$2b$12$W/w8/gZU7Al01oTeaKMJO.q8d9zCby1DOC8eVmDUgs6xsd6wcBHxq,2024-01-07 22:42:44,1,0,2,3,Holmesburgh,1,644497.0,,22,6,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-09-01 10:40:03,1,1,4,1,Joshuaton,2,,,10,6,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-05-18 15:36:24,1,2,0,3,Lake Cynthia,2,,,15,5,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-01-16 20:33:34,1,0,4,0,New Erica,2,,,20,1,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-08-07 16:00:28,1,2,4,2,East Jennifer,1,644497.0,,16,2,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-01-05 08:59:25,0,0,1,0,East Denise,2,,,8,4,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-06-11 09:35:52,1,1,4,0,Port Cynthia,1,644497.0,,9,1,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-06-22 15:00:34,1,0,0,1,Markville,2,,,15,5,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-08-31 18:23:34,1,2,0,0,Ramirezville,1,644497.0,,18,5,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-09-22 17:04:44,1,1,0,2,Thompsonport,1,644497.0,,17,6,0
campbellchristine,$2b$12$yCJBedAIcRzoKTThW7/utuu2rzMCvh2n7S/2cjcXgg2fW9tyYsVMG,2024-06-06 16:52:43,0,0,3,2,Lake Joseph,2,,,16,3,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-08-18 15:02:59,1,1,1,3,Fletcherborough,1,673441.0,,15,6,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-06-23 22:31:49,1,1,0,0,Katherineland,1,673441.0,,22,6,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-09-18 14:31:09,0,1,0,2,Claytonmouth,1,673441.0,,14,2,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-02-19 13:55:58,0,1,0,2,Petersenview,2,,,13,0,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-03-22 07:36:26,1,1,0,2,North Sandy,2,,,7,4,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-06-26 02:58:49,1,0,1,0,Lake Stephanie,2,,,2,2,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-02-21 15:58:40,1,1,2,0,North Saraville,0,,#6$U_i,15,2,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-05-01 07:15:09,0,0,2,0,Fischermouth,1,673441.0,,7,2,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-04-21 06:33:16,1,2,3,3,Samanthaview,2,,,6,6,0
william05,$2b$12$rJze5K4KL6cBK4J6CRDZIOTcbc6d/KqEprOstKEpiTjrS9Z7K.Mm.,2024-07-25 05:13:52,0,1,2,1,West Lisa,2,,,5,3,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-03-08 13:10:17,1,1,2,0,Mooreview,2,,,13,4,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-09-11 18:49:45,1,0,3,1,Russotown,1,673441.0,,18,2,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-04-13 14:15:17,0,2,3,1,Port Douglaston,2,,,14,5,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-05-12 05:28:17,0,0,1,0,West Catherine,1,673441.0,,5,6,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-07-23 09:25:47,0,0,0,0,Hillburgh,2,,,9,1,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-09-08 17:21:31,0,1,1,3,West Samantha,2,,,17,6,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-07-24 12:22:25,1,1,3,3,Port Diane,2,,,12,2,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-08-10 21:17:46,1,2,4,3,Jasonfurt,2,,,21,5,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-02-25 18:10:41,1,1,3,3,Roseborough,1,673441.0,,18,6,0
whitejohn,$2b$12$jSgspUVSYGceVQJc5z93Nec9prXXq2zPmiO4ZMjbtpXXQMYRvboku,2024-09-18 07:23:32,1,1,1,0,Lake Brandonfurt,1,673441.0,,7,2,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-04-30 06:15:16,1,0,2,2,East Gregory,1,673441.0,,6,1,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-03-11 01:56:49,1,0,0,2,Michaelton,1,673441.0,,1,0,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-05-23 12:03:48,1,2,0,2,South Tristanbury,2,,,12,3,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-07-23 12:35:44,0,2,4,2,Reedmouth,1,673441.0,,12,1,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-05-30 18:36:31,0,0,1,0,Melissashire,2,,,18,3,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-02-21 16:07:17,1,2,3,3,Silvabury,1,673441.0,,16,2,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-05-23 22:57:02,0,2,0,1,South Mary,2,,,22,3,0
gblanchard,$2b$12$Z6LoczrMfN/zhQJY3Vu8hO.EWcS9TuNsvQu/DAjFqEXEr7YcfWhK.,2024-06-07 17:43:29,0,2,1,1,Herreraton,1,673441.0,,17,4,0
